Time, TempExt, TempInt, TempRef, ControleSignal
2021-03-19 12:25:00, 27.150, 40.444, 27.000, -100.000
2021-03-19 12:25:02, 27.140, 41.057, 27.000, -100.000
2021-03-19 12:25:03, 27.160, 41.057, 27.000, -100.000
2021-03-19 12:25:04, 27.160, 40.831, 27.000, -100.000
2021-03-19 12:25:06, 27.160, 40.025, 27.000, -100.000
2021-03-19 12:25:07, 27.150, 40.025, 27.000, -100.000
2021-03-19 12:25:08, 27.150, 39.445, 27.000, -100.000
2021-03-19 12:25:10, 27.150, 39.832, 27.000, -100.000
2021-03-19 12:25:11, 27.140, 39.832, 27.000, -100.000
2021-03-19 12:25:13, 27.140, 39.574, 27.000, -100.000
2021-03-19 12:25:14, 27.150, 39.574, 27.000, -100.000
2021-03-19 12:25:15, 27.150, 39.703, 27.000, -100.000
2021-03-19 12:25:17, 27.160, 38.962, 27.000, -100.000
2021-03-19 12:25:18, 27.150, 38.962, 27.000, -100.000
2021-03-19 12:25:19, 27.150, 38.382, 27.000, -100.000
2021-03-19 12:25:21, 27.150, 37.802, 27.000, -100.000
2021-03-19 12:25:22, 27.150, 37.802, 27.000, -100.000
2021-03-19 12:25:23, 27.140, 37.576, 27.000, -100.000
2021-03-19 12:25:25, 27.140, 35.900, 27.000, -100.000
2021-03-19 12:25:26, 27.140, 35.900, 27.000, -100.000
2021-03-19 12:25:28, 27.140, 36.803, 27.000, -100.000
2021-03-19 12:25:29, 27.140, 37.576, 27.000, -100.000
2021-03-19 12:25:30, 27.140, 37.576, 27.000, -100.000
2021-03-19 12:25:32, 27.140, 37.222, 27.000, -100.000
2021-03-19 12:25:33, 27.140, 36.738, 27.000, -100.000
2021-03-19 12:25:34, 27.140, 36.738, 27.000, -100.000
2021-03-19 12:25:36, 27.140, 37.770, 27.000, -100.000
2021-03-19 12:25:37, 27.140, 37.931, 27.000, -100.000
2021-03-19 12:25:38, 27.130, 37.931, 27.000, -100.000
